review,sentiment,product_category
These look nothing like the picture! they are super high-waisted & longer than they look in this picture. i felt as if i was wearing a pair of jeans from the 90's that just fit terribly. i thought they were going to be a pair of cropped wide legs & they are far from it. the color was also much lighter than shown in picture. super unflattering & just not for me. they're going back...,0,Jeans
This top has too much fabric! i would of liked it more if they had a smaller size but the small seemed like a medium or large!,0,Knits
"I so wanted to love this dress. i bought it in a size 4 and in both petite and regular  as i'm kind of in between and have a long torso and short legs. anyway  i'm 5'5"" tall and 130 lbs. the regular fit my torso well  and length not was too bad. with heals it might have worked without hemming. here is where it all fell apart. while understand that only really expensive designer clothing can afford to seam a pattern perfectly  i felt that the dot seam in the front of the dress was in a bad place.",0,Dresses
"This dress has a beautiful fabric  i really hated to send it back. it was just so unflattering  absolutely no shape to it. i bought a 0p  i'm 5'5"" and 117lbs and it looked like a maternity dress on me.",0,Dresses
This shirt is tough for me because i loved the front  which fit nicely  but i'm petite and the back had a giant extra piece of fabric that bumped out because of the cross straps  i wish it wasn't so wide so i could have bought it!,0,Lounge
I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,0,Trend
Ahhh  i should have listened to previous reviews. indeed  this top runs very large. style wise  it is ok. i would say you could do much better at retailer.,0,Blouses
I ordered this in the blue  it's a beautiful shade of blue. love the lace up detail in the back  but the size small was just short and very wide. i understand it is a swing top  but this was not flattering on me. i'm short waisted  34-d  5'3  125 lbs.  i'm sure it would be cute on a very thin person.,0,Knits
Bought these for the color however these just did not work for me. the 26 was too small and the 27 was baggy. i'm 5'3 and typically wear a 26. beautiful color and good denim. if you are looking for a looser fit  more of a straight leg fit...this is a good jean with a fun pop of color.,0,Jeans
I would really like this dress if the material were a little thicker. it's really thin so you can see my nipples straight through the dress. you can't wear a bra with it because it is backless so i don't understand how you are supposed to wear this outside of the house.,0,Lounge
Strange fit if you have a short torso. i ordered a medium petite and the drop waist looked strange  so i tried using a belt and it bunched up. returned the dress. why should a nice simple dress like this create such hard work?!,0,Dresses
I love these pants but be care when you do laundry. the dye transferred to another pair of pilcro chinos that was a little lighter color. very frustrating. label mentioned it but i only noticed after it happened because the colors are both not that dark at all.,0,Pants
These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,0,Shorts
"I tried this on in the store and it fit like a tent on me. it doesn't help that i'm 5'1"" and the store didn't have the petite sizes. maybe on a teller person it would work better. or maybe if i had been able to try the petite size it would have more wearable. it is a comfy style and the natural fiber is a plus. i have another holding horses dress that i love which also runs large. i did not mark this as ""runs large"" because the sleeves are more true to size while the bodice is very billowy. i wo",0,Dresses
I like the idea of the pullover. the quality of is nice; the material is very soft and feels pleasant to the touch.    i expected this sweater to be more flattering though. it is true to size  but the length is strange. it seems a bit too long  yet is too short to look like a longer tunic. or maybe the waistline is a little low... whatever it is  it makes me look like i have short legs.    also  the collar won't stay down  the way it is shown in the picture. but it may work better for someone wi,0,Sweaters
I love this sweater  so why a lower rating? while i love the material and the color  it lost all of its shape before i even left the house! i am a size 6 / small and it looked clownish on me before i ever got to my dinner party.  i plan to wash it this evening and i really hope that this brings it back to its original shape and keeps it.,0,Fine gauge
If you're tall  this dress sits up too high-waisted and this makes your waist look big. it's also kind of thin material on top and stretchy  so even though i'm small chested it made my shoulders and chest look large  but not on a good way. in other words  this dress made me look fat. the length is not bad for taller gals. all in all  not worth it.,0,Dresses
The material is super soft and i could see how this could be a great fall sweater  but the furry portion made the top too bulky. i should've sized down  but even then i think it still would've been a touch boxy. if it was boxy all the way through it'd be fine  but it feels like just the top was bulky while the bottom half was fine. perhaps good for more broad shouldered people. i have very small shoulders. also reminded me too much of a sheepskin rug.,0,Lounge
The dress has a flattering cut and is a nice color. but  the fabric looks like old  matted carpet. i will be returning.,0,Dresses
"I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color  the fabric  and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.  now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",0,Lounge
I have been looking for flares that are not tight through the thigh and these are definitely them...but for me they were so long that to hem them would ruin the style of the pants. i'm 5'5 and have long legs but i would need a high heel to maintain the intended style  and that's not what i was looking for. otherwise  beautiful.,0,Jeans
I i hesitate to say that i don't recommend this dress it really is so pretty but a different fabric might have worked better. more importantly the cut is not right for me anyway. the neckline is a little high and the dress starts to flare out from the lower end of your boobs and continues all the way down giving a very wide lower half way too much fabric at the bottom....looks like a triangle . if they' done a scoop neck and a shift style it would have been perfection,0,Dresses
"Such a cute dress but it runs large. i'm 5'4"" 130 lbs and am typically a size 4 can wear a size 2 in certain clothes. i tried on the xs and it was still too big. i would of bought it in an xxs but they are sold out. really a comfy laid back dress that would be comfortable in summer. if they get more xxs i'll buy it.",0,Dresses
I liked it online  but i didn't want to pay shipping for something i wasn't sure if it is good. when i saw one size 4 in the store  i was excited to try it on. however  it didn't quite meet the expectation. the dress fits a little loose (donna morgan size 2 fits me better)  and it is not lined at all. the separate top piece is just way too big without any shape. there must be a clip on the back of the top shown on the model to make it look smaller. i love the blue floral print  but that is the o,0,Dresses
I so loved the look of this top and most of the reviews seemed really good. i thought the material was great and i ordered the blue which is a beautiful color....but......the fit was way off and the design is way off for a girl with hips. first the fit  the arm pits are low and don't actually tuck into where your armpits are  so you have this weird restriction in arm movement. then the design is not great either (and others mentioned this)  the sweater at the bottom has way too much extra materi,0,Knits
For the price of this dress  i was expecting something decent. the style is cute  but nothing more. however  the type of the polyester that the dress is made of.... oh my. it is a thick unpleasant material  that will cling to a body when it is hot. i never came across an item at retailer that was made this cheaply.  the tag on the back was hanging at half and the button on the front was ready to come off before i even tried this dress on.  no need to say - it's going back asap.  you should not sel,0,Dresses
This sweater has a fun big bold flower and a nice blue color and is quite roomy. the fit is larger around the arms and chest  which might work well for people who are very curvy on top. it seems to taper a bit to the waist. the roomy fit to the arms gives it almost a bat wing shape. it was too overwhelming on my petite frame  what with the bold flower and the fit  so i passed. but if you like the big flower and color and want a roomy sweater  this could work well for you.,0,Sweaters
"I tried a size x small on in the store and i am 5'4"" 120 lbs. i had trouble getting my head through the dress  and once i did it felt so tight at the neck  as if it was chocking me. the dress color is very nice but the tight neck and odd arm holes were a no. i would not recommend this dress for those reasons.",0,Dresses
This shirt is cute. i like the pleated neck as it makes the top feminine  while still casual. it is made of very soft fabric and drapes nicely. the only issue is that the seam/pleat that runs down the middle is off center. i think the fabric was cut incorrectly so the seam twists to one side after i have it on for a few minutes and move around. i keep having to twist it straight which is very annoying.,0,Knits
Tried this dress on today in the store. i am a size 10  sometimes a size 8. the size 12 was the first size i tried that zipped all the way up. however it was still very tight around my stomach and bust. and then from having to size up  it flared out too much at the bottom for my liking,0,Dresses
This is not even a dolman style sweater because it's loose fitting everywhere around the arm. the point of a dolman sweater is that the sleeves are fitted around the wrist/forearm  but this is not the case with this sweater. it's super loose around the wrist area - i can fit both of my wrists into a sleeve.,0,Fine gauge
This dress is so beautiful in person! but the quality was very upsetting. i had two buttons come off before even putting it on. i was so excited to get his dress for my wedding shower and then i couldn't wear it :(,0,Dresses
Was very disappointed with this dress. it's very baggy  no shape. felt like an oversized sack. purchased in med. bust area was only semi good fit all else flopped :(,0,Dresses
I was thoroughly underwhelmed. it did not hang well  and the fit seemed off. the tie waist just sort of hung there. i could have sized down  but i didn't even want to bother. it was pretty boring and flimsy for $138.,0,Dresses
"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",0,Swim
I'm a b-cup who hates traditional underwire bras  so i was excited to try this one out. while i appreciate that this bra has more structure and support than other wireless comfy bras  the cups provided too much coverage for my style. if you want to wear a shirt with a wide neck  or do a cute off-the-shoulder thing with your shirt  the top of the cup shows. bummer!,0,Intimates
I like the look of this sweater and i am keeping it. however  i found the fit under the arms a little uncomfortable. there is a large seem that goes under the armpit and is a little bulky and irritating. also would not recommend if you are busty. because of how the stripes run  it looks stretched out over my chest.,0,Fine gauge
"I loved this dress and tried on the xs in the store and then ordered the petite. i thought if i ordered the petite it would not be as baggy. it is just way to boxy/baggy for someone my height and weight. however i would recommend to someone taller because the velvet is great quality and it would have been an amazing dress to have for fall and also for winter. for reference i am 5'0"" and weight 113 pounds.",0,Dresses
Cute but too thick and rough,0,Sweaters
More importatn  super soft matieral and comfortbale  hwoever  when i put it on  ilfelt like i was wearing a robe... i do like the detial in the fabric  but jsut dind't feel right as cardigan. maybe purchase if you are looking for a light robe.    true to size  tried on xs  maybe petite would work too.,0,Knits
I ordered this in an xs  which is my normal size in retailer tops. the stitching and detail on the straps is beautiful  but they were also somewhat tight across my bust and across my back. it puckered in a strange way that wasn't flattering. back it goes  unfortunately.,0,Blouses
Very cute adorable shape tank top but extremely huge    does not come in petite and is not even close to fitting me    extra small is like a medium    not a sky color   like the picture it is a black-and-white type of the shirt which needs a thin camisole underneath  shirt is definitely white but would look great with the black or gray camisole underneath    better for taller larger sized people,0,Knits
Cute dress but not for me.  the waist is too high and the sleeves are tight.  maybe on a different body type this dress would be perfect.  i returned it.,0,Dresses
"I ordered this skirt hoping i could wear it to work as it looked tailored on the model. this skirt is made from a heavy material but flares out. it is a whole lot of skirt! i'm 5'2"" and short waisted it looked like i was getting swallowed up.  i love the colors and design but it just overwhelmed me. it would work on someone taller.",0,Skirts
A nice comfy sweatshirt. i do wish it was just a tad longer; tends to run a little short and therefore looks a little boxy and i'm only 5'3! (i purchased the regular size not the petite)also the front wool insert is a little scratchy as it is not lined on the inside.,0,Knits
I am usually a size 2 in tops. i am very  very rarely a size 0  so upon reading other reviews of this top i decided to order the 2 and assumed it would fit the way a 2 usually does. obviously this is designed to be a loose  flowing top. that's why i wanted to order it. however  the 2 is simply too loose in every direction. my primary gripe is that the arm holes are gaping and falling at the side in a way i don't think it intended.    i do really like the styling and quality  so i am planning on,0,Blouses
I loved this top online and even more when i opened it up. however  the quality of the stitching is poor. where the seam comes together at the hip on both sides  the stitching is very loose and appears to be coming undone. i was bummed and am sending it back today.,0,Blouses
I don't have the right body to pull this off. too many awkward styling issues (length  slits  tie  stitch quality) so this will have to go back. maybe if i was taller and slimmer this would be good. alas  it isn't meant to be...,0,Blouses
"Loved this top online but when i tried it on it was shorter than expected so only fitting for high waisted bottoms and much more boxy than it appeared online. i wish to high heaven that this top came in a more ""normal"" cut. hip length and slimming  the fabric and collar are beautiful!",0,Fine gauge
"Got this in the sky color. returned it because the top is way too sheer for me  if you know what i mean. i wanted a pretty gown i can wear without a robe in front of my kids. no can do. also  for the price  material just felt flimsy & cheap. it does run small ~ the medium was good on me and i'm 5'2""  114#  34b",0,Intimates
The blouse was not flattering on me. it would be for someone with a straight slim body type  it falls mid hips and so it accentuates my hips making them look larger. it's flared so it cannot really be tucked in.,0,Blouses
"I saw this dress in our store and immediately walked over to check it out. it is quite a stunning piece. i purchased it without trying it on and wished i would have. unfortunately  there is entirely too much material in the bodice. it was overwhelming on me. for reference i am 5 ""3 and i do wear an xs but i am muscular and not thin. i think it would work well on somebody taller or leggier who could balance out the amount of material in the dress.",0,Dresses
Designs are nice and texture feels comfortable  but sleeves are odd because they are angled.  i wonder what i should do to look cool in this t-shirt.  i tried wearing neutral motif  but i still felt odd.  also  width is relatively wide  so it runs large.  i rated average for overall rating because of these odd sleeves and feelings.  personally  i do not recommend this t-shirt  but who knows  it may be right for you...  so  my advice is to try wearing it in a fitting room and check whether it loo,0,Knits
This was a very odd fitting top. i should have read the description more closely. the colors are beautiful but the cut hit me in all the wrong places.,0,Blouses
This shirt is so small. i am not sure who came up with the sizing but you have to go up several sizes to get a comfortable fit. don't waste your time on this shirt. such a shame  it could have been very cute.,0,Blouses
I ordered this top in red based on one of the reviews. it is more like marroon. i am very disappointed. the top itself is plain cotton and not that great quality. it is long and has the belt at the back  but the fit and quality overall are very plain. it looks a tad dowdy. i am still keeping it because i got it on sale and i can wear it at home with lounge leggings. but it is definitely not dressy. perhaps white may not look as bad. the plain design and marroon dull color don't help.,0,Knits
I wanted to love this dress because the fit is so flattering and the color is so great however i could not get the button along my bust to lay flat. normally this can happen if the fit is too tight around the bust but i promise there was still plenty of room. the fabric just bent in a way that left a gaping hole at my bust. unfortunately it's going to have to go back.,0,Dresses
Like one of the previous reviewers  when my jacket arrived  it was not in the great dark wash pictured online. it was in a basic  medium denim wash. i like the wash pictured online; i did not like the wash the jacket came in. additionally  know that it is just huge. i ordered my usual size (medium) and understood that the jacket was meant to be roomy and swingy  but there is no way that one size down would be enough to compensate for how swimmingly large it was. i never tried an xs  but it was s,0,Outerwear
I really liked this top but when i tried it on it was big and too boxy. i considered ordering it in petite but the sales person said that the cut would be the same  boxy but shorter so i decided to pass.,0,Blouses
The shirt is very soft but it felt very large and unflattering. the back felt bulky and looked awkward. definitely returning.,0,Knits
This top would be great if it were longer and the neck wasn't so open. even for a boatneck  the neck was too wide. for those that don't mind showing their stomachs this top will be okay. the material is nice and stretchy and i like the stripes but just way too short for me.,0,Knits
This dress was pretty but had a weird fit. the waist droops down in the middle instead of going straight across  which i found unflattering. i ended up returning it.,0,Dresses
Not sure who this is for but its not for me. skirt was long  stiff and puffy on my hips. i could not get it to lie correctly. maybe you have to be 6' to pull this off...,0,Skirts
I loved this shirt when i got it. it fit perfectly  and was so soft. but when i washed it  following the instructions  it shrank up to well above my belly button. i'm talking 6 inches of shrinkage  at least.,0,Knits
I ordered a medium and it fit perfectly. i am anywhere from a size 6-8. 5'9  155lbs.  sadly  i am returning this dress because the horizontal stripes make my hips look huge.,0,Dresses
This t is a beautiful color  and i wish it had worked. it is quite flimsy  however - very thin cotton fabric  without the nice drape that would have made this look good on. i also think it should have been cut a little longer; it flares out right at the hips so instead of covering them  it highlights them. i'm disappointed  and am returning it.,0,Knits
"Ordered online  and when it came i was very excited to open it - but the photo doesn't show how incredibly wide the cut is. it is also quite cropped and looked very awkward on me - 5'9  130. the embroidery is lovely  but the style doesn't work. i had a small  but the area in the shoulders was cut very tight and it would not have worked well if i wanted to raise or lower my arms above shoulder height. might work better on someone with a more petite frame  but i do caution how ""voluminous"" the cut",0,Blouses
This tunic is way over priced for the style and quality. it fit comfortably (runs a size larger) but it's not really flattering  it jut kind of hangs there looking ok. it is a little too deep of a v cut for a work top as well. this top does not support the price at all. it felt like something i could find at department store for way less. i will be returning it.,0,Blouses
I ordered a medium in this and it definitely fits more like a large. i liked the color & the sleeves  but tying the tie at the neck looks silly on me and leaving it open shows too much cleavage. overall  it is just shapeless and too much fabric on me. i'm sending this one back.,0,Knits
"I bought this online in my usual size (petite xxs) for in-store pickup. when i tried it on  the kindest word to describe it would be ""voluminous""--it was at least 2 sizes too big on me. i looked like i had taken grandma's tablecloth and constructed a homemade blouse. the blouse comes with an attached cami  which was also way too big for me. the color is not white (as described)  but rather an ivory/cream color--definitely not the best shade for my light olive skin. i do think that it looks lovel",0,Blouses
I don't know how to explain  but this dress at least for me did not look like the model  first off the dress is extremely heavy and extremely long and then where the fur starts  for me it didn't start at the right spot so it was very awkward looking... so definitely not for my type of body  i am normal height (5'5''  athletic and curvy body) but maybe for a very tall person looks good! the material is very interesting  it's so soft!,0,Dresses
I put on this t-shirt and my husband said it makes you look old. he was right. i'm not sure if it's the cut or the pattern but i found it completely unflattering on my petite frame and it looked cheap too. perhaps on someone else it would look different. the pattern is overwhelming and the sleeps are a bit too look and ruched for my liking. it may look better on someone taller.,0,Knits
"I'm so disappointed this dress didn't work out! i ordered the size medium  post baby i'm a solid dress size 6 or 8 depending on the designer.  the cashier was laughing with me how ridiculously huge this garment was when i held it up.     also the length was super long  description says 35"" which would be mid thigh for me  but this thing hit me mid knee. also  like the previous review the shoulders are tented and poofy. so bizarre and the cut reminds me of a maternity dress  but the shoulders def",0,Dresses
These are a wonderful trouser style pant. i love fitted than flared denim so this fit isn't my top pick but it's a cute style! thick quality denim fabric with a medium rise cut.,0,Jeans
"The style of this dress is quite lovely  i immediately gravitated towards it when i saw in the store  however once i tried it on it looked like a sack of potatoes...unfortunately the loose silhouette did not do anything for my figure  i should mention that i am 5'9"" and have an athletic figure but with hips.   the design is very on trend and the dress does have some lovely details like the lace around the hip area and flowy fabric. but unfortunately it was not enough for me to purchase. also the",0,Dresses
I have mixed feelings about htis top  it is a nice shape and comfortable  fits triue t o size  but hte fabric is thin adn sheer. i decided to keep in mind if it goes on sale. the 0 fit me perfectly. (115 lbs  3-dd chest).,0,Blouses
This dress had an odd fit. very loose on top with pointy darts  very tight on bottom. fabric was stiff so it didn't move well with me,0,Dresses
Cute details but not happy with the fit. runs wide and short. the peplum fabric on bottom is stiff  wrinkles easily  and lays funny. returning this one.,0,Fine gauge
"I so wanted to love this top. i ordered the ""blue""  which is blue and orange. i thought the orange would be brighter  it is not. it is a dull color. also  i'm usually a medium  this top fits fine on my shoulders/bust 34c  but it was huge around the waist  making me look a lot larger. if this top were a bit smaller around the waist  i would keep it  but it is going back.",0,Blouses
There's just nothing special about it. it runs small and the fabric is itchy. the design with button caught my eye  but i didn't like it well enough to keep it.,0,Knits
This dress was very boxy and unflattering. i really wanted to like it because the blue and white details were so pretty but it had to go back.,0,Dresses
I loved these pants the minute i put them on  and was so happy i'd ordered them. but i wore them only 3 times - and only at dinners with friends  not even for full days - and the seams on both legs ripped open! i think the faux leather just isn't equipped to handle the stretch of fitted leggings. i was super-bummed about this  because these pants are so insanely cute. but if they can't hold up to a few casual wears  then there's just no way... thankfully retailer was true to their brilliant custom,0,Jeans
Recommend this vest - nice design - fabric is thicker than expected - might suggest a size smaller - plenty of room in loose styling,0,Sweaters
The cut and color of the dress is awesome. however  the biggest flaw is the zipper. i only got to wear this dress once until the zipper broke..sad day especially at the price. there also were a number of loose threads. i recommend waiting until it goes on sale. you'll want the extra money for a tailor to fix that zipper.,0,Dresses
I just got this and couldn't wait to wear it to work today. it is such a pretty designed top. unfortunately  it is falling apart as i write this review. one sleeve is unraveling. there are strings hanging off all over the lacy arms. am so disappointed in the quality. i'll be sending it back when i get home.,0,Knits
"The fit is gorgeous  but i didn't realize it was completely transparent. when it says ""mesh"" it means ""mesh""! i was thinking the ""mesh"" part was on the bottom. because of how it is cut  high on the shoulders  you can't wear a cami underneath to provide coverage. very cute  but not practical.",0,Intimates
How cute was this little sweater and comfortable even in the south .... until i washed it! i followed the instructions on the label being careful not to wring it out. first of all  the smell was unbelievable! i washed it three days ago and it is still wet and damp and on top of that  it shrunk. even though i handwashed it  line dried it and pampered it to no end!,0,Fine gauge
I had hopes for this shirt but was disappointed in the fabric...it's very stiff and heavy for a summer blouse. will be returning it.,0,Knits
Did not work for me. whatsoever. the stripes were adorable but the piece just didn't fit like on the model. the collar was practically choking me and the tie just didn't make my figure look the way it normally does. aka i looked frumpy and chunky  which i'm not. going back.,0,Knits
When ordering this product  i thought it was strange that the mediums were sold out. i went with the small which is generally what i wear. however  these run small and i see why the medium ran out. they are pretty  however  i wish they made them more true to size.,0,Intimates
Beautiful fabric  but the fit was off. the picture makes the dress appear fitted than it actually is. the belt is definitely needed  but would leave a lot of fabric in the back of the dress giving it a less than tailored look.     also  the arms and the top portion are a tad small  so if you have a larger bust/arms  this dress may be tricky. i am a 34b and the button in the xxsp was puckering a bit.i was really looking forward to this one for fall  but was no way for me to make it work.,0,Dresses
This is such a beautiful dress.  but have to return for the reasons others have noted.  the chest does not fit well.,0,Dresses
This top is absolutely gorgeous  but i followed the care tag to a t and it completely fell apart in the wash. will be returning.,0,Knits
I love the color block concept but this top was way too boxy. the shirt was pretty much square. and the top was super itchy  too. looks so cute online but no-go in person.,0,Knits
This sweater i bought to go with a navy dress. it is not ivory. it is sortof a blush color???? not at all what i had in mind. the sweater itself is pretty. the back is shorter as someone else described which looks slightly awkward when wearing it. definite return. :(,0,Sweaters
I like this shirt. it's quite lovely. i ordered it in mint. it's nice to have a dressy t-shirt.,0,Knits
I want to say that i love this fabric design  combining some of my favorite colors -- greens and neutrals. however  this just didn't work for me:  _______  pros:  - it does have a nice flow as others stated.  - pockets are a surprise touch for a silk dress.  - the slip inside is detachable.  _______  cons:  - as another stated  lots of wrinkles. it's the nature of silk unfortunately  which means more work for me.   - length is too short in front for my personal liking. trend of these high-low he,0,Dresses
"Not at all tapered at waist as suggested here by photos. i have wide shoulders and am slim  and this made me look big all around. i am doubtful a smaller size would correct this- i am 5'10"" and ordered a medium. also  it curls under a bit at the waist. one nice thing about the cream is that it is not see through. anyway  i purchased this to go with high waisted skirts but am returning.",0,Knits
The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,0,Swim
I thought this top had shimmery dots  that is what it looks like in the picture. but when it arrived  it looks much plainer in-person and i could not believe it was this top. the dots are polka dots. the embroidery at the v-neck doesn't stand out much in the photo but it does in-person. the top runs true to size but the fit didn't feel as perfect for me. i am sending it back. i needed a more shimmery top.,0,Blouses
"I loved the pattern  color and mock turtleneck style of this top  but it was just too short on me. i purchased the xs in the ivory color (i am 5'5""  32d  110 lbs for reference). i had planned to layer this under jackets for work  but every time i raised my arms  you could see my stomach. i would not have felt comfortable wearing it to work because of this. the fit was slightly boxy also  and it was not flattering when i tucked it into a skirt because the boxy shape caused the shirt to bunch up s",0,Knits
So i have had to return this once so far because the stitching ripped out when i sat down. the little slip thing that goes underneath if cheaply made. i really wish this were just lined dress. i wear it with a blank tank top and leggings underneath. not worth the money  but i needed something to wear that was transitional.,0,Dresses
"I love this skirt  in theory. the style is fun and original and the quality was excellent. however  being suede  the skirt was very bulky. also  at 5'8"" and liking skirts to be long enough for work  i typically don't have problems with long length. however  i thought this skirt fit too long on me such that it distracted from the style. i really wanted to love this skirt - hopefully they'll make some updates in future styles.",0,Skirts
I was so excited to purchase this dress for my masters graduation party. it looks beautiful on but i could not get over one little detail. the structure of the top falls funny on your chest - a bit too high from the rest of the pulled fabric. it doesn't look right. if you have a necklace that falls perfectly on the piece of fabric  like the main photo shown  you are good. the third photo with the short necklace shows this issue best.,0,Dresses
"I had been waiting for this skirt to go on sale as i fell in love with the style and print on the website. however  after receiving it in the mail i was disappointed to find that the cut was all wrong for my body type. i am 5'6""  size 4  hourglass/athletic. the xs was too big and made me look like i had no shape. would be cute on a girl with no hips/booty but unflattering on hourglass figure.",0,Skirts
I wanted to love this sweater but the fit is just awkward. it is very short and box and ends up being very short in the back. i am going to return this item.,0,Sweaters
"I loved the concept of the dress and that is why i chose to keep it in spite of the negatives. the grey color is drab  yet leaves room for creativity. it's stylish yet wrinkles horribly. i am 5' 2"" so it hangs too low in the front and armpits. another reviewer mentioned the buttons  yet there should be one more to bring it up in the chest. the pockets are a great space for hands  yet fabric is too thin and they are side slits  so will not hold much. i typically wear a 4 petite and the small fits",0,Dresses
I got the m/l and it's huge. usually wear a large. so size down! it's a striking top. but i decided not to reorder because i don't really need another short sleeve top. i tried it under a cardigan and of course it looses its appeal because you can't see the floral design. had to return.,0,Knits
I loved the cut and the stretch in the material made them comfortable  however i found that the material was unflattering for thicker thighs because it tended to cling to the body. it would have been better with some sort of lining as it would have prevented the flimsy material from highlighting imperfections. bottom of pants are not hemmed  so if you want a clean look  you may not like the edges. these were returned immediately as it just did not work for me.,0,Pants
"I'm 5'3"" and 120 lbs. i ordered a m and it was far too boxy and long in the arms as well as the back. the collar is small and lays flat. the material is good quality and soft but heavier than i had hoped.",0,Blouses
I was so looking forward to wearing these pants on an upcoming trip. i already had my outfits planned! when these pants arrived  however  they were very different from those shown in the pictures online. firstly  the pants are  in actuality  quite cropped. i am 5'9-- the model in the pictures is at least that height  if not taller-- and the hems were several inches above my ankles. secondly  the pants appear to be an even wider cut than what's shown  although the width of the pant legs may have,0,Pants
"It was just too big in the regular size and too short in petite.  the proportion was off.  i bought a similar sweater last year in a blue color that i wore constantly and was hoping this would be like it. i think if you are very tall you might pull this off. i'm 5 4"" and even the extra small regular hung below my booty.",0,Sweaters
I purchased the blouse in both the ivory and black. the black i decided to keep because it will go with anything. i was hoping the ivory blouse would work but it's thin and see through. if someone could please tell me where i could find a casual  white or ivory blouse that is not entirely see through i would greatly appreciate it!,0,Blouses
I ordered this top in a 14  my usual size  and it fits fine  but it is way too short-waisted! it looks nothing like what the model is wearing. her top comes low on her waist  almost to her crotch area. mine was just about 2 inches below my belly button! it was almost as if they accidentally cut off the lower half of the top at the factory! very strange.,0,Blouses
This runs super big and it just wasn't flattering--way too much fabric. i wanted to love this dress.,0,Dresses
I love ponchos and the colors are gorgeous  but the pictures make it look much longer than it is. i would've loved it if i were petite but i personally don't think it's meant for taller people. such a shame.,0,Sweaters
I loved the fabric  cut and style of these shirts  the diamond gather in the front is a problem though. i just went under and snipped the elastic that is sewn on that design to relax it a bit. this shirt washes and wears wonderfully.   please make again   maybe fix the diamond area so it is not sewn with as much continuous elastic  a space in the sewing on both sides would alleviate that pucker.   sill i love this top,0,Knits
I had to return this blouse because it ended up been too small and super itchy. im kind of busty but medium usually works and this one was super tight across my chest. not comfortable at all and the fabric is kind of a sheer with the sparkly lines in silver. wouldn't recommend it.,0,Blouses
I was excited about this dress because i love the colors and print. the dress has no shape though and not in a good way. it's not flowy enough for the look of a shape dress but its not fitted enough to be flattering.,0,Dresses
This is so close to perfect  but there's a seam down the middle of the back and they didn't bother to match the polka dots. you can see the mismatch in the second photo. i was about to buy the jacket  and totally in love  when i turned and saw the error. i hoped it was one bad match  but nope  on every one. couldn't unsee  didn't buy. very disappointed.,0,Jackets
This dress looks so elegant and perfect for transition from work to night. it looks great on the model but it looked terrible on my. it's a lovely material but the middle added girth to my stomach area which i did not care for.,0,Dresses
"This skirt is beautiful. fabric is gorgeous with perfect amount of shine and luxury to it. there is a ""life ""in this skirt; it is well made and follows the body lines in a perfect way. or i better say  it did fit me perfectly first ten minutes of wearing it. unfortunately  it stretched more than a full size  and generally lost its shape. now  the skirt is two sizes too large and not really wearable anymore.",0,Skirts
"These are very flattering thick leggings that would keep you warm in the fall and winter  but when i pulled them up i got a big hole in the seam at the waistband at my first trip to the bathroom! obviously you might expect a rip if they were too tight  but these fit perfectly (even on the looser side) and ripped effortlessly. pretty embarrassing given the price! bringing these back!     for reference ( if you decide to try your luck)  i am 5'7""  128# and my normal size s was perfect.",0,Pants
The sweater runs large  the sweater is designed in such a way that it looks very sloppy. i would never be able to wear it out of the house. however  the material is exceptionally soft and delightful. keeping as its a great stay at home & lounge sweater  but way over priced for this purpose. if you can get the fabric to lay correctly  you're a genius.,0,Sweaters
I know this is supposed to be a loose  flowy fit which is exactly the style i love. however  this is beyond tent-like. i'm 40 weeks pregnant and i can probably fit two of me in my normal size small. fabric is very thin and pattern looks like drab wallpaper. huge bummer  especially after seeing a few 5-stars.,0,Dresses
The blue has three colors of stripes: blue  white and black 9between white and blue). the black stripe made it too busy for me. the material is soft and clingy. i followed the advice of previous reviewer and sized up to a m (normally wear s). the shirt fit as pictured on the model  not tight but form fitting.,0,Knits
